row,absolute_window_start,agreement_fraction,all_five_agree,at_least_four_agree,selected_pair_unique_count,max_probability_variance,selected_pair_error_variance,modal_pair
578,11378,1.0,True,True,1,0.00018685809592801304,0.0,DLinear+ModernTCN
579,11379,1.0,True,True,1,0.00018720245865218034,0.0,DLinear+ModernTCN
580,11380,1.0,True,True,1,0.0001869784901129634,0.0,DLinear+ModernTCN
581,11381,1.0,True,True,1,0.00018636858717634651,0.0,DLinear+ModernTCN
582,11382,1.0,True,True,1,0.00018753522189930653,0.0,DLinear+ModernTCN
583,11383,1.0,True,True,1,0.0001854543187541502,0.0,DLinear+ModernTCN
584,11384,1.0,True,True,1,0.0001862909904665777,0.0,DLinear+ModernTCN
585,11385,1.0,True,True,1,0.0001847359057049225,0.0,DLinear+ModernTCN
586,11386,1.0,True,True,1,0.00018360216334686543,0.0,DLinear+ModernTCN
587,11387,1.0,True,True,1,0.00018586197288238183,0.0,DLinear+ModernTCN
588,11388,1.0,True,True,1,0.00018560324441553531,0.0,DLinear+ModernTCN
589,11389,1.0,True,True,1,0.00018570351482782854,0.0,DLinear+ModernTCN
590,11390,1.0,True,True,1,0.0001869601128634102,0.0,DLinear+ModernTCN
591,11391,1.0,True,True,1,0.00018600703114373117,0.0,DLinear+ModernTCN
592,11392,1.0,True,True,1,0.00018662046393181698,0.0,DLinear+ModernTCN
593,11393,1.0,True,True,1,0.0001849180544183504,0.0,DLinear+ModernTCN
594,11394,1.0,True,True,1,0.00018167323252793466,0.0,DLinear+ModernTCN
595,11395,1.0,True,True,1,0.00018105402448957973,0.0,DLinear+ModernTCN
596,11396,1.0,True,True,1,0.00017878700648225274,0.0,DLinear+ModernTCN
597,11397,1.0,True,True,1,0.00017682282860130628,0.0,DLinear+ModernTCN
598,11398,1.0,True,True,1,0.00017659415513801235,0.0,DLinear+ModernTCN
599,11399,1.0,True,True,1,0.00017443463388886472,0.0,DLinear+ModernTCN
600,11400,1.0,True,True,1,0.00017378793088434818,0.0,DLinear+ModernTCN
601,11401,1.0,True,True,1,0.0001755545007091719,0.0,DLinear+ModernTCN
602,11402,1.0,True,True,1,0.00017228835256565488,0.0,DLinear+ModernTCN
603,11403,1.0,True,True,1,0.00017333496633376908,0.0,DLinear+ModernTCN
604,11404,1.0,True,True,1,0.00017522454518651643,0.0,DLinear+ModernTCN
605,11405,1.0,True,True,1,0.00017697000237758333,0.0,DLinear+ModernTCN
606,11406,1.0,True,True,1,0.00017767408758620818,0.0,DLinear+ModernTCN
607,11407,1.0,True,True,1,0.00017709037357610313,0.0,DLinear+ModernTCN
608,11408,1.0,True,True,1,0.00017313921438883996,0.0,DLinear+ModernTCN
609,11409,1.0,True,True,1,0.0001690824199615726,0.0,DLinear+ModernTCN
610,11410,1.0,True,True,1,0.00016974799694429165,0.0,DLinear+ModernTCN
611,11411,1.0,True,True,1,0.00016748309846628117,0.0,DLinear+ModernTCN
612,11412,1.0,True,True,1,0.0001672363289483947,0.0,DLinear+ModernTCN
